source,trim_url,fetched_at,page_sha256,brand,model,title,trim_raw,model_year,spec_id,spec_label,value,via
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,1cff89624677,Vehicle Size Class,Compact,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,5bedd1146e88,Body Style,SUV,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,13a10f395a87,Number of Doors,5,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82387,Number of Seats,5,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e823a4,Rear Trunk Capacity (Liter),907,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,603647429f57461ab1a74148,Length (mm),4616,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,6036477d9f57461ab1a74149,Width (mm),1910,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,603647a49f57461ab1a7414a,Height (mm),1690,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,6033cae86136e6f66151c687,Wheelbase (mm),2720,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,6033cbc86136e6f66151c688,Ground Clearance (mm),145,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,f245209b9825,Total Driving Range,1000,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,9aab4cf29ac7,Battery capacity,19٫43,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,1b9f93607f48,Powertrain Type,Hybrid,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,085010bb564e,Electricity Consumption kw/h for 100 km,18٫2,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82353,Combined Maximum Power (HP @ RPM),355,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82354,Combined Maximum Torque (N.m @ RPM),530,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82355,Acceleration (0 - 100 km/h),7٫9,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,dd306cc1c3b0,Acceleration from 0-100 km/h in,7٫9,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82359,Fuel Tank Capacity (Litre),60,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82356,Combined Fuel/Energy Consumption (Liter/100 KM),4٫9,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,bc8f5919d91f,Engine Type,Inline-4,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,0922a30a7f46,Engine Function,Drive Wheels & Generator,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82352,Cylinders,4,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,62445feaba30183d7791942d,Engine Capacity (CC),1500,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,6244616cba30183d7791942f,Induction Type,Turbocharged,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,626916559ba5,Maximum Power Output (hp),140,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60d3a866c259,Maximum Torque (Nm),215,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82358,Recommend Fuel Grade,95,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,62445f6cba30183d7791942c,Engine Layout,Front,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,9b380f9039be,Electric Motor Count,1,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,82943ae5cd1e,Motor Power KW,150,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,405078366d48,Electric Motor Position,Front,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,ef13db391b59,Motor Power HP,201,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,425a704a565a,Max Torque N.m,310,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,ae3798f5fd83,Drivetrain Type,FWD (Front-Wheel Drive),spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,fd8d1904b500,Transmission Type,Automatic,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,5229867ce0fa,Transmission Technology,Direct Drive,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e8235a,Number of Gears,1,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,df4ef7e26ab0,Differential Type,Open Differential,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,7024a4520fc8,Battery Type,ليثيوم ثلاثية Ternary Lithium,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,f99e9199742a,Battery Capacity Kwh,19٫43,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,7749fe699e3b,Electric-Only Range (km),114,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,1a1af767441a,Charging Port Type,CCS2,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,13821bab9ed2,Home Charging Power (kW),7,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,3f540e670798,AC Charging Power (kW),6٫6,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,f0c7f245d5e7,DC Fast Charging Power (kW),40,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,d941ed52b074,Home Charging Time,3 ساعات,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,4d496223eec3,AC Charging Time,20 - 100% in 2٫7 hrs,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,dbbb34a0ec25,DC Fast Charging Time,20 - 80% in 0٫4 hrs,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82385,Steering Wheel,Multifunctional,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e8235d,Power Steering Type,Electric,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,602fa37cd768,Steering Adjustment Ops,Manual,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,7c8ae7912edf,Steering Modes,"Comfort, Sport, Normal, Eco",spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,e78c472170c2,Front Suspension Type,MacPherson,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,d7a33f9ff1ff,Rear Suspension Type,Multi-Link,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,58f344b6ff55,Front Brakes Type,Ventilated Disc Brakes,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,eb24327dbe4e,Rear Brakes Type,Solid Disc Brakes,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,4ed8405e7e5b,Hand Brake Type,Electronic,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,d4b30096d663,Wheel Type,Alloy,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,1831c41b7b17,Front Wheel Size,20,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,1f4797b49117,Rear Wheel Size,20,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82372,Front Tire Size,255/45 R20,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,2076fe4abba4,Rear Tire Size,255/45 R20,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,cb68666c87e5,Tire Type,All-Season,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e8236a,Airbag Count,6,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,72fbbbfbb11f,Seat Upholestry,Leather,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,40e24a4a83e0,Gearbox Selector,Shift By Wire,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82383,Ambient Lighting,Multi Color,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e8238f,Driver Seat,Electric With Memory,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,625be8b2b21da3ebf03c43b0,Upholstery,Leather / Faux Leather,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,d9630e463440,Center Information Display,15٫6-inch LCD touch screen,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e8239d,Infotainment Display Size,15٫6,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e8237c,Instrument Cluster Type,Digital,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,75fe2b7d7bc2,Instrument Cluster Size,9٫2,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e8239c,Smartphone Integration,Android Auto/Apple Car Play,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e823a2,Number of Speakers,9,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,872802aacccf,Sound System Brand,Sony Stereo Speakers,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,858d92859fe6,Foglights,LED,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e82376,Rims,R20-Monoton Alloy,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e8236d,Headlamps,LED,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,60199ad52a420993a3e8236e,Tail Lights,LED,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,62a5f51c3b190c24efacbe38,Basic Vehicle Warranty,"6 Years or 150,000 km",spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,404bab9142b1,Free service,"4 Years / 60,000 km",spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,c12644ae56c1,Powertrain Warranty,"8 Years or 160,000 km",spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_09/b040f1133140,"Fri, 25 Sep 2026 12:33:11 GMT",4780954adb6a2eae3809e1cca62d215f220dcb6ae7a4e554d3b0fb395e4c2417,Soueast,S 09,,Premium,2027,jsonld:offer_price_egp,offer_price_egp,1600000,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_09/b040f1133140,"Fri, 25 Sep 2026 12:33:11 GMT",4780954adb6a2eae3809e1cca62d215f220dcb6ae7a4e554d3b0fb395e4c2417,Soueast,S 09,,Premium,2027,jsonld:fuelType,fuelType,Gas,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_09/b040f1133140,"Fri, 25 Sep 2026 12:33:11 GMT",4780954adb6a2eae3809e1cca62d215f220dcb6ae7a4e554d3b0fb395e4c2417,Soueast,S 09,,Premium,2027,jsonld:engineDisplacement,engineDisplacement,1600,json-ld
